N,P,K,temperature,humidity,ph,rainfall,label,yield,fertilizer
17.40177471852975,140,140,39.624733456209945,79.8974342,6.476507436501045,85.30386769717867,grapes,75.41877419086983,Urea
25.891651090542474,33.91736757636507,31.3247323819262,31.909440093692858,52.877022129431886,5.725995307438586,70.14788823615308,mango,37.72844880997202,Urea
25.233648236568193,74.21771130341705,13.891331730312059,23.660076356535576,21.38241506172076,6.095233787267326,131.37592801061703,kidneybeans,40.511928992372574,Urea
21.954578805176975,43.288757844975315,21.48160422382022,26.621565960107212,51.72165634430431,6.201811078609213,44.517060001486975,mothbeans,26.159410444942495,Urea
95.41775734648301,82.92392437826108,50.649276150256526,31.158178469754294,78.43089347520709,4.987419237136999,99.2228564656886,banana,66.7761554866089,Lime
47.48947102498784,71.63941808675328,14.902342784587415,32.45838257761188,73.21172787891551,7.551615789571896,74.97998052936595,blackgram,44.17851884437789,MOP
51.175091166154566,73.54950300932819,11.728078042838906,29.245880758092078,75.90193680835397,7.07978203634932,74.11009728079199,blackgram,39.99704303755784,MOP
0,139.93692252979432,140,26.733157870339546,100,6.416446269684382,111.59077792364558,apple,77.69076616086002,Urea
22.882356850387872,15.236413399827784,13.681577340330197,25.00670858175253,92.58256162516983,6.987780163140335,134.74413655877277,orange,34.193454192810975,Urea
37.684463846291656,49.49990269120897,7.86093494774099,34.01143554694202,44.85082407870314,7.101175546493009,21.56365803949817,mothbeans,30.594085219337337,Urea
108.38656713256835,3.0573067138028946,50.43437325064588,26.16949521313242,97.60547120938789,6.45943828519729,47.13536455861112,muskmelon,52.187331612497594,SSP
2.751920087096189,66.71851544488146,13.442581597526013,28.69851740874852,71.68485453881557,7.344045359810897,64.82674286144439,lentil,32.70369130016022,Urea
80.93731201673923,13.381066140317058,47.40733889180308,26.226787001770727,80.94762516184798,5.7842901894129595,20,watermelon,46.55494734750557,SSP
103.66429343682256,90.71008285452926,47.97013182465441,24.894490788567563,75.32735116136534,5.865805734233443,110.1416636076784,banana,66.08434644807832,MOP
29.90175730182095,39.72357642803525,16.78714259634835,27.000584673757448,86.37671084175678,7.3420839966881,57.13393506952688,mungbean,28.513569114636894,Urea
99.30379065011469,75.1053782519094,44.62180473387667,24.901325587501326,75.75250898523595,5.695608298454445,146.93360427423505,banana,68.30264107489613,Lime
33.690674655312726,22.46487856779906,37.48529198569839,34.593192263489236,43.367817428598926,6.513848525160377,90.10864477333165,mango,32.51537003656997,Urea
115.83355081237397,76.0967937590387,54.095700888153566,26.967142401390085,77.51432856512886,6.196540806287429,109.0495573769493,banana,76.67180092399424,MOP
30.92269538871212,66.39086787551173,26.66374142684697,27.958342956483865,65.20761993641524,6.744939010853272,41.92532471445429,lentil,39.20992392042669,Urea
140,51.0751010147891,22.118588231254357,25.2368472474956,78.24393789116176,6.285222146283683,82.9520789356472,cotton,56.12580484835369,MOP
33.7264995930255,31.823593013872618,24.115407911807605,32.099432793204834,48.451493580947385,7.328594379390009,65.13229341351763,mothbeans,32.857385105755164,Urea
96.47512241695189,76.88787073504874,47.6242726079495,25.762585643830306,80.03331884352085,6.193194019523283,94.26269015843864,banana,66.76289003303953,Lime
59.93040562558508,64.096689004671,51.458788296552655,36.279460568506174,83.98592981,6.423633218905904,70.91506051629574,papaya,49.65169998411859,MOP
20.006200624059172,81.50061702223452,17.23722402448523,26.297423142306997,73.96552320431233,7.815951549021837,20,lentil,32.502988103098495,Urea
13.248347294959274,122.18192156155752,140,10,78.13596844937402,6.526998273746455,106.08113581839925,grapes,66.18338939110556,Urea
53.923952034836255,55.741750983245666,48.93513944516186,39.63451350168961,97.76806492851283,6.553676563387978,173.6838593256221,papaya,67.48797329832975,MOP
65.35791344087676,52.480392616193456,41.42266160684356,27.77116320945695,81.88584433543687,6.824529494773265,250.8076583117907,rice,67.24787373564646,DAP
2.0219997207893794,134.82529625949545,140,19.832021991795493,87.17259782039805,6.153765581492733,126.25124729379544,apple,76.1254402698786,Urea
20.28454842176172,13.164408700212807,18.17751805792644,20.93089150948707,91.07431856791143,7.317827476155234,72.88904390579175,orange,47.080636561721,Urea
4.920155594747183,75.90893862541225,20.943938038943926,16.173405223194305,20,6.467246038643378,71.69840872137931,kidneybeans,36.17690511586048,Urea
32.482878659754356,17.3632267533228,19.344185285274193,35.56371496495229,100,6.617617511244713,98.59916337269097,orange,38.92552534092887,Urea
34.00172775404741,60.660585936672575,11.305652275910976,33.962043360583,35.75733384724392,4.5032260684519025,125.52733023602919,pigeonpeas,49.88932334319719,Urea
136.79995450072752,35.599390143754704,17.241941922656416,26.588854415130413,68.1687705967557,5.733251310019046,59.985720534974064,cotton,63.20665601970196,MOP
29.875217961038313,59.620536131176245,17.91466929221815,28.849644605523515,55.552093362179676,8.813514803511143,78.37015041781089,mothbeans,39.79739044477534,Urea
24.10958600211367,67.28061236925338,24.34654417920593,34.617304637899736,66.96606231740523,7.094853977212346,53.40080813200656,blackgram,37.66043994450619,Urea
54.19408267159614,26.192281743501177,6.622459035199954,22.44882192006235,63.78691317271093,6.757783004597581,85.71842898,maize,45.026260932218804,MOP
95.79065422421398,42.79043825653323,33.70958418659686,22.61928040529931,85.33291550096583,7.337316418262409,211.3899219561275,jute,70.2330190623292,MOP
100.42853317079842,28.177105694157305,58.52295751259646,28.781122170596987,94.38860812591199,6.288262827046653,29.2190160959852,muskmelon,47.914521071302126,SSP
64.32057289802145,44.76393048256224,35.7759346339802,29.73337994959675,87.72581219951557,6.3974766852556915,146.50274889601855,jute,61.03159471103652,MOP
25.380900368789735,25.048275929670112,28.531130683043237,30.80306995270966,50.41058180762644,5.081766383421455,85.2884794759408,mango,36.77881669786227,Urea
101.7458385553336,13.803401210296302,46.574934321065896,29.668255880729962,95.60332731644314,6.75116147249521,39.195264387585766,muskmelon,37.96739812178588,SSP
4.597223387414289,33.1288027629461,41.032321350346,22.205097676934894,84.69994293303093,5.929504706776109,125.86522995326094,pomegranate,42.456941959822586,Urea
103.42195943634088,32.805891237094556,27.799691943194897,27.25595494790241,63.532784546902576,6.065569704328084,162.18113801636864,coffee,66.80930950237935,MOP
5.96261610742533,41.35735683118082,36.78521277683129,34.00550882710986,55.48727752707897,5.092285792115907,80.82623368779491,mango,33.645302707975446,Urea
105.36270864181904,70.40175045721662,21.373541924298348,29.572401229075126,80.58051490790906,7.166462392012178,81.48999037295064,cotton,48.3117751215203,MOP
41.5026113804766,74.56396256417938,65.89732440153507,21.647967763557755,20,8.038929796738717,65.52039962556978,chickpea,48.736896398141894,Urea
115.02994487057131,83.79040355701171,39.35267637670374,23.54871714829989,80.40984382781375,5.138630392104678,140.4057376515869,banana,74.39502858616918,Lime
53.87201814911552,48.23151744005299,51.724275063854975,34.535926688733426,87.16707268347149,7.015735135785727,28.045763978719386,papaya,45.26223156082309,MOP
53.35978163950253,41.77957127408155,53.81586746508845,24.18720824464953,85.2996691191862,6.867973524132354,225.99007553593725,papaya,61.4925759545277,MOP
1.2267230878742204,18.83607909016117,11.390191214395657,21.750004541411105,83.64276746065731,7.540147081260675,147.2915283269773,orange,36.33048445460114,Urea
100.57448416427943,29.74840082489318,52.46120926817118,26.96360628697457,96.89691186178956,6.114877035155956,34.15947872973386,muskmelon,50.08737365883753,SSP
34.10893257114469,63.21127118841983,21.427645896181932,16.438248595480477,20,5.6596291092668265,90.83985466364895,kidneybeans,34.84129167311514,Urea
53.30256061126773,57.47622046495958,16.247471303883337,27.465013336991294,63.64729164046109,7.3493474908802865,92.03859872083584,blackgram,43.71371952623709,MOP
6.934089699357754,17.633915256078765,39.97564317610676,25.46529576522428,100,6.515117132279799,80.74989723341797,pomegranate,38.35296050717932,Urea
4.815922454292427,140,140,18.236358216492526,89.42617109740868,5.459958118754695,81.37958114793427,apple,79.76909388725656,Urea
91.3696515684386,26.631180234392918,23.952636619054314,26.857441597186778,60.68485903201625,6.269297795101342,223.25768119238555,coffee,70.71476426848292,SSP
69.89384025836996,38.95551277269517,41.632595053428844,24.92921278359291,84.69570823514825,8.536874299553999,221.01748840823652,rice,80.39222009708752,Gypsum
88.97237359471664,85.44693659246771,44.44321796238871,24.613360581192428,69.82309422550338,5.819833970829549,124.91502143742393,banana,66.94848925667254,Lime
6.613358942312291,58.1386590607799,13.88401419692961,28.267579590625328,80.37213639423713,7.015675278834689,27.248385613131887,mungbean,22.4136702083838,Urea
86.36189522596331,46.24256517948261,28.127243072085534,25.496030270174636,81.17566862066495,5.670176964974311,274.2447579241673,rice,83.6754932998748,Lime
67.95142782189184,43.03648962347468,16.545139843111208,18.555775377595907,58.365609827304716,7.307088306356738,76.88316879155992,maize,34.74463354202907,MOP
55.3784125055611,38.12880928235812,34.468380385647265,26.545230384251198,91.38162011331156,6.568006998289244,187.57882815166866,papaya,72.16498071750675,MOP
31.00823528900432,92.31324953783732,88.98154751506054,18.27027417659642,20,6.348156213350049,80.39904488434058,chickpea,53.447293732662295,Urea
48.30083552297081,62.83424950900236,19.974315198887812,29.81482088774855,74.45259058019889,6.756380389123444,95.08402823921442,blackgram,47.752028086048284,MOP
22.424722321698532,24.196671837332982,0,31.47618677631449,83.36134297590307,7.418711066378671,108.72385805629378,orange,36.76107450726849,Urea
33.457821416892784,38.45008939783071,27.07533989646715,34.90182004756611,54.55499378902177,8.283313504573131,29.081640327430875,mothbeans,32.06546971213661,Urea
57.98303222781896,62.67610603484212,22.524042266990847,32.28609111681065,75.31017988003332,6.885991128154852,105.8859192969315,blackgram,44.413321413688294,MOP
87.5135973016773,5.212240645806723,54.88605463485813,28.97287315731344,85.85329143499209,6.802500279410541,24.809047825229246,muskmelon,48.62854858675262,SSP
72.6779615210696,34.642254284213124,30.291108383856816,20.7850749302052,70.32047253599958,6.564792286880784,75.43161037463133,maize,47.16297302861567,MOP
30.120955289225186,69.22326005625017,17.75408980371174,25.283863589817763,64.02836395122942,5.884335512076614,100.1498110132402,pigeonpeas,42.19437951453473,Urea
35.38122830190515,57.99909280411592,24.98678777445929,30.006110180580418,54.67236428516039,7.476378016151993,36.00076612783343,lentil,32.092675307044665,Urea
105.48762154072165,16.063969767936644,44.94573003132557,30.31023144259898,92.29234899193742,6.1911709767331295,20,muskmelon,52.71048016920528,SSP
27.35959310914152,43.781253894814114,29.225872857459358,28.309798924709234,61.28179414523997,6.837258864265186,113.49568066820783,mango,34.98649009032854,Urea
92.0451329467752,51.25046117465034,19.326729728956906,22.744306840802636,55.99269751953524,5.64909767317952,133.71908509250562,maize,55.49512566236075,MOP
22.818473720675023,38.914842585274656,8.654321166990597,27.627681219566107,81.91270385724754,6.587467362856683,52.509050498311716,mungbean,35.26148889290807,Urea
20.56532774090828,76.00374946306265,22.810343525626433,34.303657186681775,35.909794469572184,4.80303468000535,150.21781326032723,pigeonpeas,49.377716747660884,Urea
107.06715974347681,5.341394391879292,48.755684887787396,31.646401207594405,86.01069499949797,6.030405515652472,20,muskmelon,51.000750405463656,SSP
119.03292005416313,49.74896675583313,21.17554045154438,25.204431802946637,84.84439912769729,6.582647648464103,60.79622733468536,cotton,59.09541351545649,MOP
6.126976646416332,25.67491327468156,30.326744729148718,25.41006093714208,100,6.890637478925509,157.9789666520663,coconut,51.07021963985919,Urea
45.175726212163354,55.83140334211912,11.24056943521616,26.697480883227364,57.46441334507198,6.90482609559602,20.764209503441197,mothbeans,35.61500651874428,Urea
2.6525252797719787,29.370104805197084,34.575878936522926,20.28237346705969,85.28183069046307,6.871650841257477,84.0662467109017,pomegranate,44.9173050324157,Urea
21.926497011658867,63.23163227729424,29.16252077404567,31.43837859673772,50.89709708155007,5.941323764161117,97.06803496666133,pigeonpeas,44.919966531143025,Urea
26.13132337426181,59.5528523808587,29.830430992268923,26.130112194326657,64.52527327633705,7.410613596338863,58.32145063668688,blackgram,38.36901527305959,Urea
94.75570249235815,39.174851728606896,35.407013221958934,25.855442758928874,80.19292422085512,5.722851617973234,297.8422698673305,rice,75.0643953858913,Lime
53.97015887825507,62.96236958077426,48.38085441401252,35.13031489913545,90.0418867295741,6.688536614692947,127.63691294800648,papaya,63.78623180429278,MOP
71.9771819570301,48.971320794284644,38.019599328560794,22.206284707290592,78.3193847636626,5.734853332577797,261.5424353191186,rice,77.56647570477904,Lime
99.64119412688652,53.73274158641387,37.826812389169696,26.821355027083793,81.33421631211353,6.1516279796450615,144.1661115443678,jute,68.10493270111604,MOP
29.095369737714297,127.99328389163021,140,27.34570036873346,91.9681651566954,6.485422775517426,78.43099888611727,apple,81.21782078991603,Urea
79.70352789637677,74.58968250372173,53.87615328902155,24.271352415493634,84.89409891552714,5.701447503535856,85.67480246148308,banana,68.5623531650242,Lime
41.963813956508545,53.14486293708851,73.26048146628649,17.308650936140257,24.090610794400163,6.779485308044227,106.64043356472774,chickpea,36.564753779729614,Urea
110.66534525274407,93.14644023772652,44.06843148029054,22.978833158949797,78.08612701067472,4.8651626926687195,123.86479452097456,banana,77.88282424152591,Lime
101.42416041017489,31.913271205408137,20.980435160921466,27.769244142728404,85.1407053445026,7.34615651185819,73.38425001803633,cotton,43.60533501442681,MOP
51.66529464942107,52.193312825535784,89.6048586033503,20.934082129347125,20,6.88852953059864,137.18840400543604,chickpea,49.548824138777405,Rhizobium
6.903097726577128,41.4523470285769,28.32598822839995,28.481050446712928,53.67948489997611,6.116194998124743,81.037441629287,mango,36.057980818070824,Urea
67.0076501575181,55.76906982887263,35.29522696362382,23.525279775393265,87.37085196138008,6.90831246375131,165.43496601162477,jute,67.22150179499747,MOP
36.97560473276793,140,140,27.82100496291256,84.91123761045839,6.294291460722874,71.51785787655648,grapes,73.3728162799419,Urea
23.225419046955217,70.12105062936594,23.45377853759664,23.028614001970006,21.236078483489585,5.86323885850638,101.94554022892903,kidneybeans,52.09766998371679,Urea
55.2722007229833,54.13097637490741,81.11768178258247,20.99780040623511,30.113968312982877,7.621755457111943,66.01784849360598,chickpea,52.64150029091358,Gypsum
16.07260700554053,134.68232491848102,140,22.30926604567738,93.49939091237452,6.462754965457893,150.85955731433128,apple,80.65716880027787,Urea
59.81246453021723,48.35493852829172,31.909716217523634,25.61581446466455,89.02964611382838,7.475804191148618,270.2950960507104,rice,77.69467784707409,DAP
12.338759094510412,28.780352215436757,19.68992827162974,35.264646175183984,49.81297719092683,6.434504695826599,95.3418727757922,mango,33.06306977091903,Urea
82.27170893346802,7.693070986045608,44.14582522905287,20.81517969287299,76.01324791233236,7.0319291776772594,50.19126220774654,watermelon,43.143078848315035,SSP
119.40333186021351,87.85393911380083,49.476709993022695,31.39287963215493,74.38573832008372,5.9745608364847325,123.53618527912234,banana,68.61450059563408,Lime
40.27944726498541,72.53195626071323,24.920632561846766,32.433475080533476,58.87808819555257,6.842229542286113,61.86750543169028,blackgram,41.66105509762402,Urea
27.827542736176746,73.32363390139736,38.38255934863329,41.4839291696936,84.06594562460806,7.260291048982002,205.78066025013004,papaya,69.46465538541544,Urea
16.324178143704554,28.231978151362156,32.86367970974682,31.773912772483424,93.68406463395611,6.288111668531071,235.85447094380902,coconut,55.340505294809596,Urea
121.0947137448036,14.486564436078433,56.67223671305137,24.948129549422262,80.23118161471383,6.773043346349094,66.0517358173819,watermelon,46.69746984586996,SSP
23.541744211493597,58.40019877223687,11.107964368746636,31.937277643751695,56.820963469425294,7.3201918544856115,28.619339829597674,lentil,26.155978087708977,Urea
79.56642354927632,43.03811078101019,14.399087636914164,24.675795281757885,59.66045920314432,6.482445427562946,82.99432404820575,maize,45.101388914370375,MOP
14.162944233811906,30.30860656855243,36.967402435728026,27.116266328560425,54.431827275158696,7.272743692289546,89.09730871596977,mango,36.16038525367986,Urea
112.80703427621079,21.324168705702018,42.5283142906057,25.16058000446813,77.3479965780637,7.111962074683636,80.59847379676299,watermelon,50.454593294728554,Urea
34.48438974618844,65.42488956415589,81.06001548467067,18.025717677891077,20,5.781402695629057,73.33970921812342,chickpea,46.659103524975386,Urea
26.83354469803131,3.8013376381012334,32.71204072566432,26.54245821188314,85.59156270959346,5.780081343342293,148.8922283845958,coconut,46.57765932644162,Urea
22.451913741703052,19.847389451987606,38.389899884315504,28.67153664262946,94.47063219403685,6.06823164988157,139.11272259517563,coconut,53.76807750154182,Urea
34.369768148013726,18.92272987175782,35.18399061819192,30.50850966520793,51.91990488315034,5.235274456701838,114.1734596206386,mango,40.26183567831116,Urea
23.615229056472227,61.75491637062993,33.79966682797898,32.157834170873066,63.5924292653241,7.031759633322298,44.58933795227043,blackgram,36.21962740550156,Urea
30.503210778804828,140,140,26.15096964015221,87.91826547638014,6.1568367491965486,96.8567237929703,apple,77.41984582186508,Urea
18.887337876217416,74.57703971914104,8.8838671441607,39.55844765800981,56.71912955546065,7.322065838837704,150.26416471989035,pigeonpeas,49.221146523598605,Urea
30.474529785777406,65.93154855342026,73.30702322158524,21.088434356236945,24.19814372563439,7.234907359445041,60.900268604270195,chickpea,49.09647225041736,Urea
12.238812571397471,21.863749680691736,25.662544891541145,31.462828297927366,41.77714952577924,6.840159372958003,85.22465709877191,mango,27.326355631395405,Urea
124.24987364521921,33.496691792803766,48.42474190592571,27.301831746840303,79.54641659176292,7.149742680658166,80.98302177432635,watermelon,53.270495144406844,Urea
16.649601509545807,51.65426646733949,21.077551586359846,24.279315594785306,63.76747005105192,6.985950486193893,68.84309717864805,blackgram,41.418471360638115,Urea
31.93671436060714,127.22187139549446,140,20.157926452379083,83.3602039416732,5.221202047992433,134.45147743104275,apple,89.70273451486823,Urea
0,18.802192909764265,40.44535146956745,23.146927905982704,93.66694582287147,7.383076526072672,80.62069198414825,pomegranate,41.22816197110745,Urea
44.376441206501994,67.14133974682515,58.826441264567656,37.362342821773666,89.06877548873729,6.63374432691382,152.90097919816185,papaya,64.80627293195819,MOP
25.151606267474786,25.455499302696296,34.755849967151164,19.36389881001156,98.41882316882077,5.781513688,116.3727260261012,pomegranate,42.497330782435085,Urea
28.728602158161166,67.41267754684334,20.5557590380007,22.621632501566676,29.644411143587845,5.815620785916455,132.50304235129374,kidneybeans,41.00376572841543,Urea
94.09175476628968,31.569115701090304,50.863078729734646,24.700060087087905,83.5929739394948,6.770731051848726,43.95736024719014,muskmelon,49.49125940266493,SSP
14.47287886288683,59.71533612414405,24.249995671350355,28.64922333173543,64.88760287019475,7.570794343124424,20,mothbeans,28.014504011455756,Urea
21.218848261918772,21.68962398512239,26.043200735988663,27.675827980936848,94.8278617138516,6.365303382141557,146.72235312966006,coconut,48.7033291196286,Urea
107.10413774543709,35.044425679992784,7.720944236383065,23.287361334963144,73.8435977138934,7.258025330811937,71.58528651579459,cotton,49.41356699376483,MOP
11.288439532451939,136.37780704844033,140,18.418111757481558,75.2648693634703,5.907539968331904,81.17352131039556,grapes,71.51108097754162,Urea
21.916770589775542,38.09671454404944,22.53186771021479,26.666166135260383,84.78194162529192,6.335686209492566,37.73800968167668,mungbean,26.033713344040493,Urea
63.739706074109066,59.38028866434253,44.280532235021326,22.888347331064946,83.9911511610895,5.640414093178698,224.46113733831342,rice,69.72606726278615,Lime
23.166499939694393,72.65032613661275,15.55348866688314,16.723618412866017,70.76534663739874,6.1499052942519805,51.336837829505825,lentil,42.49376980899509,Urea
29.65906554650958,60.48953357285159,21.169156064319317,30.649085377469085,30.805230458954888,5.842574159334886,131.4024849588495,pigeonpeas,45.37968053910513,Urea
120.73988201802531,25.042406587791326,50.91301162898468,26.644188722666783,98.89802978869598,6.310428264775363,20,muskmelon,57.47891906491675,SSP
34.133867733719605,114.15883948312221,140,33.349874790270086,81.4167668821367,5.777505102650568,102.66015648790362,grapes,77.53681089204152,Urea
96.985405338043,35.31684665381947,51.812618594451365,24.105591393632135,87.79578690650835,6.8991052220080284,276.73367764467923,rice,87.08856799651345,DAP
11.003248227352305,65.45844725803977,20.14520069354584,18.644262071597463,22.292572068873554,5.4048798640208355,118.42091672695143,kidneybeans,35.03129859416967,Urea
123.3258304223305,43.198890485982346,25.662663677858724,25.831932645216735,87.62765701900334,7.2591225875849155,81.00261214622137,cotton,52.39945166820512,MOP
17.754379936841474,22.96804331299085,43.70979969753918,21.89548911857873,92.35710828325912,6.57826556720853,125.8351371584566,pomegranate,40.66276609544258,Urea
135.79056009593276,63.07583882408911,17.807851571376112,23.152804362139015,85.19808294600136,5.951888929266816,74.81844180891395,cotton,60.44381014486849,MOP
27.844426960733166,62.00786254,18.894713115761284,21.88405999396549,27.560154617624654,5.917663692406432,138.6944218440851,kidneybeans,43.39957899661818,Urea
9.893063941249657,49.71345255597614,24.221175759509556,31.330600021391483,37.7903989084823,7.026067486541648,154.43204369194865,pigeonpeas,43.16149426390256,Urea
39.2699626782528,20.281557475718177,39.10870322685353,23.582695020660456,92.77777818835263,6.229607514890959,117.49999419892907,pomegranate,50.827577145161996,Urea
116.36672195237387,45.43142614014061,21.66061763342232,20.919938731555295,81.54082609904275,6.769015267688767,71.90426597222348,cotton,57.58726832882995,MOP
82.1658883157926,29.237464764170504,37.73037925340312,26.886485985206985,43.47702743327407,6.772260938231154,114.1019518458913,coffee,56.709732294801455,Rock Phosphate
47.67060461940312,72.99193904377913,68.67928685379803,18.41270377559586,20,7.5507925240288785,72.93982950127904,chickpea,48.135336332762556,Rhizobium
100.79562643618088,37.73988650034826,16.25365914420656,25.834432311246413,81.89054578688184,7.0481556022854726,71.49996450002662,cotton,50.84582942382271,MOP
118.77753061499882,72.10115195299284,52.184438852683456,23.943379928518826,82.03184151386921,5.839148539801903,117.17137526981159,banana,72.70556583860092,MOP
40.271167120013786,113.39573845145776,140,24.11108593979532,94.40697436785007,5.6966808335352255,120.83611629933222,apple,85.74347577329276,Urea
11.718592265750884,47.1558449961677,10.391595475980854,28.503098075136894,63.419662322869456,3.9947686648896896,60.02884384514078,mothbeans,31.975096758146513,Urea
12.534054311915487,35.772114476632126,27.00310402258707,25.8267915722844,60.317676626596615,5.986866411529687,99.26629094530897,mango,36.58744673643716,Urea
89.64386709729703,41.16776805379519,34.714173826751306,21.30750736973124,77.56179038763479,6.77992446452202,186.80030720516345,jute,77.9469971414794,MOP
21.753428878314644,16.05624729176868,3.4751594473950114,12.651759703993378,86.12088022726131,6.246189215740234,141.20333057968165,orange,38.030116908337455,Urea
31.66432740492095,28.0843253117292,11.336014109990652,14.633694554976314,94.5336283626787,7.50820099379961,131.42904380955363,orange,41.30217594575974,Urea
26.230531977001444,120.39278751319979,140,37.94309860481976,82.87684132607444,6.254372139512617,42.677516922164415,grapes,77.11518148149877,Urea
107.2061361606614,37.20373120544904,25.281035465830126,25.920048273217798,78.64951080357926,7.564125644782839,97.94150755114941,cotton,64.05677397251428,MOP
23.07435949501393,61.7536887186749,24.25959052105266,23.05816382858343,31.884157478297976,4.548648850272572,103.72386303742226,pigeonpeas,47.639558391146636,Urea
0,0,30.27609168742476,26.78610273898823,83.5644539554337,6.110117502045755,110.55782052242411,pomegranate,34.64063332758924,Urea
34.79975769477376,140,140,21.237099181424956,80.99623304862826,5.975599481333267,118.54493211969633,apple,83.93207792397057,Urea
51.349305146607584,69.62389337512052,74.57332668020817,19.847823983643142,20,7.3270339401698585,83.1527721732406,chickpea,54.687463870024004,Rhizobium
15.55556170980142,129.00671429405455,140,30.205163781176097,75.54532857505217,5.569772294507268,84.01358310328015,grapes,80.22149887986903,Urea
92.11840548720069,12.69318254600691,45.80198497954575,26.598074194706996,95.01776354602214,6.450286690739713,25.7055797368256,watermelon,48.05102089732831,SSP
42.63555438897105,40.0068302216523,15.492351786745381,26.3491227570382,59.93235962486778,8.565097381796232,46.617534469043534,mothbeans,27.63855601852394,Urea
44.09715563633589,64.73761198362185,15.527939689415671,28.319714479502107,61.67810265474211,7.544902516784285,57.80521374646534,lentil,41.47804007520692,Urea
34.14806861870626,128.9812963708987,140,21.23271713465408,92.30212781754088,6.186401340234467,53.169978956406126,grapes,70.59486076735176,Urea
38.50741518022543,63.505186699624524,23.65776041110254,31.964010566210096,65.00741991724736,8.196086407144088,57.78197027215896,mothbeans,34.20298330899268,Urea
4.210319219930963,77.01411659112829,30.086737945706872,25.229601708433673,33.1602780659773,5.637685222392211,82.94908422061339,kidneybeans,24.35991376091994,Urea
19.38289112513435,8.565292938253094,50.22567209550873,22.437347184504823,100,7.415737667568645,120.14493657695928,pomegranate,33.13098201248049,Urea
0,136.43040352163433,140,27.2975641688657,98.10311363093268,5.983448847616819,86.06908143663037,apple,83.52596687365647,Urea
84.97800167062265,21.88747252765135,43.717308948209435,31.44261235499942,90.15691551352766,6.629260591690194,44.00985476266558,muskmelon,41.311077683849845,SSP
85.99980532208808,10.16323196637179,49.72249451374456,23.479545714229097,80.8814939444135,6.287780958495104,20,watermelon,51.290306893219615,SSP
74.82666637541136,53.954621515999655,36.9687897837873,26.179936149263792,81.34405307091423,6.026975409428959,171.12172035044074,jute,63.602041575619715,MOP
4.091522314630392,55.858134597348716,12.337246942871408,24.664693422998035,60.24719109326455,6.770163384016433,49.77194331450889,lentil,32.279692065504754,Urea
53.80649051830223,63.10147417885577,34.81042114541022,25.71686689345151,90.62699450851808,6.886069390130912,165.3791560459576,papaya,59.30562630307399,Urea
11.855129163613363,30.6788533326007,5.863677462519928,12.454335766875102,88.91051949321442,6.960938255705072,59.335657832538345,orange,28.99514750909306,Urea
62.32818709500562,38.84576607086173,37.41438647949338,22.67071017969584,77.87052219829282,5.10705621748466,191.8159581872722,rice,72.31184065429089,Lime
27.261721992861663,14.146295941019101,56.596981890170056,20.913530336302784,88.78811418273443,6.055468418261417,110.6662370775661,pomegranate,40.096630456670006,Urea
60.87793296872317,43.888200440466704,48.982526591755025,37.97293078816506,90.66266222079442,6.378184866860569,81.81753199362554,papaya,52.153985008958294,MOP
24.669786473996343,40.95875207035525,28.367768748478326,29.712157505834355,86.24758209352643,7.099306798233972,33.08545233826138,mungbean,32.84831460262549,Urea
97.09048630857063,28.005053905086918,52.509391650105016,27.814493629892947,89.27601300397384,6.095307685369678,51.37060550003987,muskmelon,45.82532159972984,SSP
38.607058994321626,114.95359209542329,140,24.4211457257111,86.94155835325009,6.302297386129705,151.9627922349581,apple,84.26472455642202,Urea
9.651720968808544,68.4463808851049,17.88857364203296,23.297120375762,60.681357689165246,6.584038608467287,42.38494802787394,lentil,33.303464769595706,Urea
97.71309199420426,39.587441782117054,21.237317599475197,25.51743672101429,86.53242010763894,6.8313453616181485,62.92605550230914,cotton,58.15263411372978,MOP
30.329891158446152,4.705062672379983,9.709003757221447,24.12740094806555,95.76308574865851,8.006026240064354,112.08198082049802,orange,46.10362192541846,Urea
65.48661758192951,71.00242023972514,58.18286700874294,28.791091008263145,100,6.858884793729553,73.15882445993388,papaya,48.45185634426625,MOP
68.35442275121945,51.464933864816985,17.62813395767219,23.90090934387224,48.288059217319535,5.68697580496093,84.42432676467274,maize,48.48511292579204,MOP
21.125287455148328,1.0818420608179729,47.142895215357534,19.475113862262983,85.8958247967284,6.224725488341699,116.91096950242446,pomegranate,44.80685783978332,Urea
97.77832996631966,91.17216872399095,55.81116235683451,26.986126950463166,87.65708638063627,5.7889467330055195,122.06968506322906,banana,61.99389484691139,Lime
86.78360848333685,7.763201246224018,45.76212058764223,32.78456362783199,100,6.158623677074295,20,muskmelon,40.66296279939712,SSP
62.51554926088686,53.776747374175926,35.52037336665378,24.761804197847493,87.76821530834917,7.264756945782454,185.4864563486715,rice,74.25850077424236,DAP
2.911263405009704,34.7338481717435,16.91978454109968,28.34869361394155,83.48366489796138,6.716490862537289,20,mungbean,21.833627682644575,Urea
103.09244287911241,49.49757734674199,31.072743685486174,22.66419316569193,82.06179454292845,6.158881291769751,85.11255142469861,cotton,57.028288067761416,MOP
117.64910764286019,43.11427335213404,41.916946986703465,24.25121439333995,60.841033898310144,6.463632738721743,137.4111433249855,coffee,68.26914907562592,MOP
0,67.00486023866598,18.980964804087307,18.435982949064194,20,6.206274485082331,147.10878618373093,kidneybeans,35.17528636125494,Urea
